"case","design_seed_id","stage","retry_id","seed","sharing"
"four_drug",19,"sa_move_shared",17,19193141,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",18,19193142,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",19,19193143,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",20,19193265,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",21,19193266,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",22,19193267,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",23,19193268,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",24,19193269,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",25,19193270,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",26,19193271,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",27,19193272,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",28,19193273,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",29,19193274,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",30,19193396,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",31,19193397,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",32,19193398,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",33,19193399,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",34,19193400,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",35,19193401,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",36,19193402,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",37,19193403,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",38,19193404,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",39,19193405,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",40,19193527,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",41,19193528,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",42,19193529,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",43,19193530,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",44,19193531,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",45,19193532,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",46,19193533,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",47,19193534,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",48,19193535,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",49,19193536,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",19,"sa_move_shared",50,19193658,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",20,"initial_design_shared",0,1094073791,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",1,1094073792,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",2,1094073793,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",3,1094073794,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",4,1094073795,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",5,1094073796,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",6,1094073797,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",7,1094073798,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",8,1094073799,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",9,1094073800,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",10,1589747156,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",11,1589747157,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",12,1589747158,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",13,1589747159,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",14,1589747160,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",15,1589747161,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",20,"initial_design_shared",16,1589747162,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
